Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number,Relocated From X Coordinate,Relocated From Y Coordinate,Relocated From Latitude,Relocated From Longitude,Relocated From Location
06/20/2020 07:20:00 PM,Honda,Blue,BX93709,Illinois,248,E,LSD WACKER DR,XR,558,E,STREETER,,Broken Down,20-00044346,,,,,
06/09/2020 11:15:00 AM,Chrysler,White,BL95856,Illinois,1548,N,TALMAN,AVE,1414,N,TALMAN,,CDOT Curb and Gutter,20-00042076,1158466.14329662,1910194.09230186,41.909314571,-87.693300957,"(41.90931457061874, -87.69330095654027)"
06/03/2020 09:45:00 AM,Honda,Gray,V527616,Illinois,4103,N,SPAULDING,AVE,5107,N,SPAULDING,,Other,20-00040851,1153654.50879765,1927106.23840196,41.955819986,-87.710525523,"(41.9558199855783, -87.71052552338459)"
06/17/2020 10:05:00 AM,Nissan,Brown,AL58461,Illinois,4815,N,KEDVALE,AVE,4136,W,ARGYLE,,Other,20-00043716,1147851.72762532,1931676.29509387,41.968474304,-87.731740068,"(41.968474304420546, -87.73174006794993)"
06/15/2020 09:05:00 AM,Buick,White,BE61039,Illinois,560,W,STRATFORD,PL,3551,N,PINE GROVE,,Other,20-00043149,1171827.430175,1923481.7049,41.945492295,-87.643825267,"(41.94549229510204, -87.64382526653056)"
06/05/2020 03:30:00 AM,Jeep,Black,281V663,Illinois,1707,E,LSD WACKER DR,XR,1800,S,LAKE SHORE DRIVE LOT,,Accident,20-00041254,,,,,
06/23/2020 07:42:00 AM,Cadillac,White,BK12702,Illinois,320,E,CHICAGO RIVER,,324,E,LOWER WACKER DRIVE,,Stalled,20-00045009,1178495.4047937,1902778.43271954,41.888531991,-87.619949535,"(41.88853199131641, -87.61994953460852)"
06/23/2020 07:42:00 PM,Cadillac,White,BK12702,Illinois,250,E,LSD WACKER DR,XR,324,E,LOWER WACKER DRIVE,,Stalled,20-00045007,,,,,
06/11/2020 10:34:00 AM,Volkswagen,Black,5600569,Illinois,940,E,52ND,ST,820,E,HYDE PARK BOULEVARD,,Other,20-00042487,1183481.73848805,1870869.27333312,41.800856164,-87.602635188,"(41.80085616439205, -87.602635188249)"
06/23/2020 08:25:00 AM,Chevrolet,Bronze,AV34300,Illinois,3421,S,WOLCOTT,AVE,3406,S,WOLCOTT,,Other,20-00044735,1164245.1475666,1881927.27039288,41.831627644,-87.672870449,"(41.831627644372524, -87.67287044859201)"
06/04/2020 07:44:00 AM,Nissan,Silver,E788615,Illinois,5520,S,KENNETH,AVE,5620,S,KENNETH,,Other,20-00041000,1147635.33400373,1867635.22060689,41.792742409,-87.734179684,"(41.79274240948936, -87.7341796838831)"
06/05/2020 07:12:00 AM,Chrysler,Gray,X498014,Illinois,1741,W,21ST,PLACE,1743,W,21ST PLACE,,Other,20-00041257,,,,,
06/11/2020 12:00:00 PM,Ford,White,BW65439,Illinois,660,W,OAKDALE,AVE,141,W,DIVERSEY,,CDOT 50/50 Sidewalk,20-00042562,1171270.6114318,1919856.42089961,41.935556648,-87.645978757,"(41.935556647537496, -87.64597875717976)"
07/13/2020 10:49:00 AM,Bmw,Blue,AY28337,Illinois,4848,N,CHRISTIANA,AVE,5884,N,CHRISTIANA,,Other,20-00048920,1153171.65999573,1932014.25898483,41.969297527,-87.712169794,"(41.96929752724421, -87.71216979397188)"
06/08/2020 08:14:00 AM,Honda,Silver,AT74650,Illinois,129,E,DELAWARE,PL,300,E,LOWER WACKER,,CDOT Electricity,20-00041641,1177110.7233726,1906654.32522905,41.899199107,-87.624917005,"(41.899199106959365, -87.62491700453583)"
06/11/2020 10:23:00 AM,Hyundai,Maroon,Z946074,Illinois,5043,S,DREXEL,BLVD,5043,S,DREXEL,,Other,20-00042474,1183038.57516747,1871755.58000165,41.803298588,-87.604232826,"(41.80329858763384, -87.60423282644243)"
06/08/2020 08:38:00 AM,Chevrolet,Black,AK43237,Illinois,8643,S,MUSKEGON,AVE,8653,S,MUSKEGON,,Water Management,20-00041644,1196649.92382326,1848211.0707958,41.738363257,-87.555095868,"(41.73836325745765, -87.5550958681635)"
06/13/2020 11:33:00 AM,Toyota,White,2605771,Illinois,1452,W,18TH,ST,1550,W,16TH ST,,Other,20-00042903,1166869.72992943,1891503.18502106,41.857849084,-87.66296635,"(41.857849084248954, -87.66296635037615)"
06/26/2020 12:25:00 PM,Nissan,Black,AE60562,Illinois,2227,N,LAKE SHORE NB,DR,2500,N,CANNON DR,,Stalled,20-00045611,,,,,
07/09/2020 06:50:00 AM,Chevrolet,White,AQ81147,Illinois,2416,N,MONITOR,,2433,N,MONITOR,,Forestry,20-00048050,1136987.20576842,1915461.0671892,41.924180453,-87.772079385,"(41.92418045306884, -87.77207938546378)"
06/01/2020 08:19:00 AM,Chevrolet,Gray,AT50137,Illinois,4540,N,MONTANA,,4541,N,MONTANA,,Forestry,20-00040262,1145714.10507574,1915936.75769408,41.925324575,-87.74000071,"(41.92532457507284, -87.74000071034851)"
06/23/2020 08:58:00 AM,Honda,Gray,BY44506,Illinois,942,N,LAKE SHORE NB,DR,324,E,LOWER WACKER DRIVE,,Accident,20-00045013,,,,,
06/08/2020 08:38:00 AM,Toyota,Gray,MPF3687,Texas,1034,W,19TH,ST,1034,W,19TH ST,,Other,20-00041639,1169725.47002643,1891089.22002031,41.856651468,-87.652496156,"(41.85665146776667, -87.65249615582466)"
07/09/2020 06:39:00 AM,Chevrolet,White,7A102FF,Illinois,2416,N,MONITOR,,2432,N,MONITOR,,Forestry,20-00048049,1136987.20576842,1915461.0671892,41.924180453,-87.772079385,"(41.92418045306884, -87.77207938546378)"
06/10/2020 07:50:00 AM,Subaru,Silver,ZY88483,Illinois,6819,S,RIDGELAND,AVE,6813,S,RIDGELAND,,Forestry,20-00042221,1189041.55747107,1860102.73481269,41.771180473,-87.582590537,"(41.771180472562904, -87.58259053726968)"
06/17/2020 07:16:00 AM,Acura,Gray,Q563658,Illinois,4857,W,ADDISON,,4859,W,ADDISON,,Forestry,20-00043620,1143334.51009654,1923493.16621219,41.946104935,-87.748555177,"(41.94610493537931, -87.74855517695538)"
07/09/2020 06:29:00 AM,Toyota,Gray,BC35974,Illinois,2417,N,MONITOR,,2430,N,MONITOR,,Forestry,20-00048048,1136987.00576842,1915467.8671892,41.924199117,-87.772079957,"(41.92419911662775, -87.77207995681675)"
07/12/2020 05:10:00 AM,Toyota,Silver,AG35209,Illinois,903,S,LAKE SHORE NB,DR,300,E,LOWER WACKER DR.,,Police,20-00048620,,,,,
06/10/2020 07:35:00 AM,Nissan,Black,BR23721,Illinois,2113,S,HOYNE,AVE,2409,S,LEAVITT,,CDOT Electricity,20-00042216,1162695.36538014,1889919.64657083,41.853592113,-87.678333119,"(41.85359211332151, -87.67833311853134)"
07/12/2020 04:00:00 AM,Chrysler,Black,Q382446,Illinois,3057,S,MOE,DR,3106,S,MOE DR,,Accident,20-00048619,1181388.40998814,1884703.64002931,41.838867288,-87.60988487,"(41.83886728804148, -87.6098848704311)"
06/01/2020 08:40:00 AM,Hyundai,Blue,BT44063,Illinois,7226,S,EXCHANGE,AVE,7212,E,CRANDON,,CDOT Street Resurfacing,20-00040267,1194028.86818352,1857502.62892853,41.763924677,-87.564394393,"(41.763924676989824, -87.56439439261148)"
06/20/2020 09:35:00 PM,Chevrolet,Black,BZ25635,Illinois,4200,S,SB OUTER LAKESHORE,DR,1320,E,47TH ST.,,Stalled,20-00044353,,,,,
06/23/2020 11:10:00 PM,Honda,Silver,574BF,Illinois,5022,N,LAKE SHORE SB,DR,540,W,LAWRENCE,,Broken Down,20-00045018,,,,,
06/24/2020 06:45:00 AM,Chevrolet,White,GLU423,Oklahoma,3521,S,LAKE SHORE NB,DR,3056,S,COTTAGE GROVE,,Accident,20-00045022,,,,,
06/26/2020 03:30:00 AM,Honda,Red,AFE4923,Wisconsin,4655,E,LSD WACKER DR,XR,3901,S,LAKE SHORE DRIVE LOT,,Accident,20-00045460,,,,,
06/26/2020 04:10:00 AM,Lincoln,Black,BN86987,Illinois,5744,S,LAKE SHORE,DR,1956,E,HAYES DRIVE,,Police,20-00045461,1189797.20158135,1867302.00902412,41.79091769,-87.579589339,"(41.790917690495846, -87.57958933870292)"
06/04/2020 08:44:00 AM,Chevrolet,Blue,BA61668,Illinois,5110,W,GRACE,ST,5111,W,GRACE,,Water Management,20-00041061,1141615.82656692,1924782.14968691,41.949674029,-87.754840589,"(41.94967402854227, -87.75484058860155)"
07/06/2020 08:12:00 AM,Toyota,White,803526,Illinois,1042,W,MONTROSE,AVE,4217,N,MAGNOLIA,,CDOT Street Resurfacing,20-00047081,1168358.79009525,1929380.90698064,41.961755792,-87.656403357,"(41.961755792450994, -87.65640335745094)"
06/10/2020 07:54:00 AM,Mazda,Gray,S436970,Illinois,3249,W,SUNNYSIDE,AVE,3249,W,SUNNYSIDE,,Water Management,20-00042219,1153822.5866327,1929722.38661531,41.962995513,-87.70983765,"(41.962995512756336, -87.70983765002136)"
06/04/2020 08:48:00 AM,Chevrolet,Black,BER3514,Washington,5735,S,CLAREMONT,AVE,5615,S,CLAREMONT,,CDOT Street Resurfacing,20-00041063,1161733.27831733,1866576.81996872,41.789556766,-87.682513296,"(41.78955676637927, -87.68251329630313)"
06/04/2020 08:46:00 AM,Hyundai,Brown,BZ23186,Illinois,5518,W,QUINCY,ST,5514,W,QUINCY,,Water Management,20-00041064,1139768.22271478,1898457.99548097,41.877471593,-87.76227652,"(41.877471593276496, -87.76227651953684)"
06/02/2020 07:53:00 AM,Chevrolet,Black,AL69074,Illinois,1035,N,STLOUIS,,955,N,STLOUIS,,Peoples Gas,20-00040485,1152852.01202499,1906675.87752955,41.899773362,-87.714018185,"(41.89977336246782, -87.71401818510864)"
06/20/2020 07:45:00 PM,Cadillac,Gold,BW30024,Illinois,2861,N,LAKE SHORE NB,DR,3130,S,LAKESHORE DR,,Broken Down,20-00044349,,,,,
06/02/2020 07:57:00 AM,Volkswagen,Gold,309V368,Illinois,633,N,HAMLIN,AVE,613,N,HAMLIN,,CDOT Curb and Gutter,20-00040486,1150943.08607769,1903958.80891292,41.892355052,-87.721100949,"(41.89235505193308, -87.72110094864064)"
06/23/2020 08:44:00 AM,Ford,White,S153254,Illinois,7369,S,EXCHANGE,AVE,7358,S,KINGSTON,,CDOT Street Resurfacing,20-00044738,1194585.44468405,1856584.14249758,41.761390612,-87.562384625,"(41.76139061178972, -87.5623846254384)"
06/23/2020 08:34:00 AM,Honda,Blue,BA55338,Illinois,3316,W,SUNNYSIDE,AVE,3520,W,BERTEAU,,Water Management,20-00044734,1153574.26191429,1929716.69861566,41.962984859,-87.710750807,"(41.962984859289996, -87.71075080657931)"
06/11/2020 09:05:00 AM,Ford,Silver,681094,Illinois,3042,N,HAMILTON,AVE,3050,N,HAMILTON,,Forestry,20-00042486,1161490.46006942,1920181.33638794,41.936657781,-87.68191225,"(41.93665778116345, -87.68191224951542)"
06/08/2020 10:01:00 AM,Toyota,Gray,AY95084,Illinois,2824,W,DEVON,AVE,2824,W,DEVON,,CDOT 50/50 Sidewalk,20-00041781,1156245.98690575,1942330.34732487,41.997543655,-87.700585226,"(41.997543655298955, -87.7005852261736)"
06/08/2020 09:45:00 AM,Kia Motors Corp,Gray,GXF9421,Illinois,1316,N,DAMEN,AVE,2054,W,POTOMAC,,Other,20-00041783,1162825.92952557,1908823.57858706,41.905463395,-87.677323552,"(41.905463394751266, -87.67732355151759)"
06/08/2020 08:58:00 AM,Kia Motors Corp,Gray,BC48874,Illinois,4643,N,KARLOV,AVE,4038,W,SUNNYSIDE,,CDOT Street Resurfacing,20-00041647,1148236.22850393,1930325.2431682,41.964759503,-87.730361225,"(41.96475950330177, -87.73036122498311)"
06/08/2020 08:30:00 AM,Toyota,Gray,6377182,Illinois,1515,N,DAMEN,AVE,2020,W,SCHILLER,,Other,20-00041646,1162791.37002897,1910026.47996681,41.908764969,-87.677416712,"(41.90876496875875, -87.67741671192725)"
06/08/2020 08:45:00 AM,Mitsubishi,White,CC25251,Illinois,4950,N,KENTUCKY,AVE,4918,N,KILPATRICK,,Other,20-00041645,1144900.93312991,1932065.56977811,41.969598847,-87.742580243,"(41.96959884745161, -87.74258024331043)"
06/10/2020 08:03:00 AM,Nissan,Blue,Q444224,Illinois,2102,S,HOYNE,AVE,2115,W,COULTER,,CDOT Electricity,20-00042222,1162691.96538014,1890038.14657083,41.85391736,-87.67834228,"(41.85391736019574, -87.6783422800712)"
06/10/2020 08:11:00 AM,Honda,Silver,L6014M,Tennessee,3505,W,BLOOMINGDALES,,1853,N,ST. LOUIS,,CDOT Street Resurfacing,20-00042223,1152925.51567012,1911710.32800727,41.913586903,-87.713614609,"(41.91358690273573, -87.71361460924703)"
07/13/2020 10:55:00 AM,Toyota,Silver,NONE,,4151,W,SCHOOL,ST,4151,W,SCHOOL,,Other,20-00048923,1148144.20670749,1921613.81732075,41.94085644,-87.730924709,"(41.940856439807376, -87.730924708713)"
06/10/2020 08:09:00 AM,Honda,Blue,E948662,Illinois,3237,W,SUNNYSIDE,AVE,3442,W,MONTROSE,,Water Management,20-00042224,1153882.1866327,1929723.78661531,41.962998164,-87.709618484,"(41.96299816417902, -87.70961848387996)"
07/06/2020 08:00:00 AM,"U-Haul Co, Division Parkhurst",White,71490Y,Illinois,42,S,MICHIGAN,AVE,10,S,MICHIGAN,,Broken Down,20-00047083,1177317.30717209,1900232.81867093,41.881573486,-87.624353118,"(41.88157348635389, -87.62435311775144)"
07/08/2020 09:25:00 AM,Toyota,White,K23LGG,New Jersey,4829,S,BISHOP,,4835,S,BISHOP,,CDOT Street Resurfacing,20-00047887,,,,,
06/02/2020 08:02:00 AM,Jeep,Tan,177V365,Illinois,835,E,44TH,ST,4452,S,DREXEL,,CDOT Electricity,20-00040487,1182546.41593307,1876016.54131619,41.815002441,-87.605905518,"(41.815002440953904, -87.60590551803878)"
07/13/2020 10:46:00 AM,Honda,Gray,AD71409,Illinois,4151,W,SCHOOL,ST,4240,W,SCHOOL,,Other,20-00048910,1148144.20670749,1921613.81732075,41.94085644,-87.730924709,"(41.940856439807376, -87.730924708713)"
06/21/2020 11:12:00 PM,Toyota,Burgundy,BW46016,Illinois,5,S,STATE,ST,18th District,W,POLICE STATION,,Accident,20-00044358,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
06/17/2020 10:28:00 AM,Ford,Silver,BZR43713,Illinois,743,N,AUSTIN,,5830,W,HURON,,CDOT Street Resurfacing,20-00043720,1136236.43163203,1904417.92611769,41.893890185,-87.775102162,"(41.89389018490827, -87.775102162467)"
06/04/2020 09:00:00 AM,Ford,Red,2707570B,Illinois,1521,W,OAKDALE,AVE,1500,W,OAKDALE,,Forestry,20-00041092,1165662.65581603,1919668.86610057,41.935163517,-87.6665936,"(41.93516351700794, -87.66659360014292)"
06/10/2020 07:53:00 AM,Hyundai,Red,ZU72689,Illinois,1214,W,CATALPA,AVE,1255,W,CATALPA,,Forestry,20-00042220,1167161.77169516,1936672.05963013,41.981788816,-87.660593752,"(41.9817888160032, -87.66059375178426)"
06/02/2020 07:59:00 AM,Jeep,Gray,HWV5254,New York,2351,W,DEVON,AVE,2349,W,DEVON,,CDOT Street Resurfacing,20-00040488,1159392.25718047,1942427.01781511,41.997744542,-87.689008583,"(41.99774454175453, -87.68900858260342)"
06/11/2020 09:00:00 AM,Honda,White,AEG7506,Wisconsin,506,W,OAKDALE,AVE,141,W,DIVERSEY,,CDOT 50/50 Sidewalk,20-00042480,1172361.09029055,1919866.10379729,41.935559156,-87.641970928,"(41.93555915649777, -87.64197092750888)"
07/22/2020 08:00:00 AM,Chevrolet,Gray,BN71689,Illinois,6829,N,SHERIDAN,RD,7019,N,ASHLAND,,Other,20-00051776,1166974.28538525,1945457.16117423,42.005899367,-87.661029614,"(42.00589936698696, -87.66102961433478)"
06/21/2020 02:00:00 AM,Lexus,Tan,Z600666,Illinois,1000,N,LSD S/B,,359,E,CHICAGO AVE,,Accident,20-00044359,,,,,
06/17/2020 10:22:00 AM,Chevrolet,Blue,V173212,Illinois,3220,W,BYRON,,3236,W,BYRON,,Other,20-00043726,,,,,
06/11/2020 09:00:00 AM,Honda,White,YKO265,Indiana,522,W,OAKDALE,AVE,141,W,DIVERSEY,,CDOT Street Resurfacing,20-00042483,1172254.59029055,1919863.00379729,41.935553006,-87.64236241,"(41.93555300605095, -87.64236240999081)"
06/11/2020 09:13:00 AM,Chevrolet,Blue,BF52544,Illinois,1944,N,KOSTNER,AVE,1905,N,KOSTNER,,CDOT Curb and Gutter,20-00042488,1146745.10862069,1912558.61678535,41.91603499,-87.736298696,"(41.916034989652026, -87.73629869617183)"
06/02/2020 07:55:00 AM,Nissan,Black,CB 47006,Illinois,7148,S,EAST END,AVE,7112,S,BENNETT,,Other,20-00040490,1188771.28021396,1857905.13238473,41.765156537,-87.583651475,"(41.765156536531926, -87.58365147534883)"
06/17/2020 10:10:00 AM,Ford,White,Z902729,,1825,S,RACINE,AVE,944,W,18TH ST.,,Water Management,20-00043715,1168654.10851373,1891430.09649849,41.857610106,-87.656418744,"(41.857610106246156, -87.65641874420105)"
06/11/2020 12:55:00 PM,Chevrolet,Red,AR220569,Illinois,842,E,52ND,ST,1029,E,HYDE PARK BOULEVARD,,Other,20-00042572,1182748.3679177,1870714.79990325,41.800449353,-87.605329471,"(41.800449352717315, -87.60532947103663)"
06/11/2020 09:04:00 AM,Toyota,Black,AH97823,Illinois,1950,N,KOSTNER,AVE,1903,N,KOSTNER,,CDOT Curb and Gutter,20-00042485,1146753.50862069,1912264.21678535,41.915226966,-87.736275365,"(41.915226966294824, -87.7362753645646)"
06/11/2020 01:45:00 AM,Chevrolet,Gray,BZ98108,Illinois,5213,S,COTTAGE GROVE,AVE,817,E,52ND STREET,,Other,20-00042577,1182471.2679177,1870619.79990325,41.8001951,-87.606348618,"(41.80019510047488, -87.60634861841332)"
06/11/2020 12:30:00 PM,Honda,Red,Z858875,Illinois,848,E,52ND,ST,5140,S,COTTAGE GROVE,,Other,20-00042537,1182788.2679177,1870715.89990325,41.800451444,-87.605183113,"(41.80045144379418, -87.6051831127763)"
06/03/2020 10:00:00 AM,Hyundai,Burgundy,AG91962,Illinois,3345,W,WARNER,AVE,4057,N,SPAULDING,,Other,20-00040856,1153343.32911513,1927396.37140141,41.95662233,-87.711661758,"(41.95662233013886, -87.71166175845147)"
06/11/2020 12:45:00 PM,Dodge,Gray,9035941,Illinois,5205,S,DREXEL,AVE,5037,S,DREXEL,,Other,20-00042544,1183125.89998806,1870779.23003317,41.800617372,-87.603942954,"(41.800617371618, -87.60394295412098)"
06/17/2020 10:28:00 AM,Ford,White,36472CV,Illinois,2348,E,70TH,ST,2109,E,70TH ST,,Other,20-00043719,1193041.08272448,1859001.85030758,41.768062827,-87.567965887,"(41.76806282703533, -87.56796588719989)"
06/03/2020 10:30:00 AM,Mazda,White,H370036,Illinois,5219,N,SAWYER,AVE,5235,N,KEDZIE,,Other,20-00040866,1153769.68008955,1934492.42690521,41.976085847,-87.709904551,"(41.976085846664, -87.70990455149447)"
06/13/2020 05:06:00 PM,Honda,Silver,CXR 269,Michigan,102,E,76TH,STREET,106,E,76TH STREET,,Accident,20-00042935,1178480.80110027,1854652.47863286,41.756470819,-87.621467462,"(41.75647081947443, -87.62146746181662)"
06/19/2020 06:39:00 AM,Dodge,Red,5639DD,Illinois,6129,W,WARWICK,,6138,W,WARWICK,,Forestry,20-00044088,1134839.67951278,1924296.66689582,41.948464616,-87.779760771,"(41.948464615630826, -87.77976077063072)"
06/13/2020 05:34:00 PM,Chevrolet,White,CB 93604,Illinois,348,W,ONTARIO,,637,W,ORLEANS,,Accident,20-00042937,1173759.32798532,1904420.17029075,41.893143742,-87.637293044,"(41.893143742080184, -87.6372930435392)"
06/15/2020 09:20:00 AM,Nissan,White,E153794,Illinois,632,W,STRATFORD,PL,930,W,ROSCOE,,Other,20-00043152,1171527.90412997,1923342.5533843,41.945117065,-87.644930313,"(41.94511706475313, -87.64493031281279)"
06/24/2020 07:41:00 AM,Toyota,White,Q635169,Illinois,6206,S,PARKSIDE,AVE,6154,S,PARKSIDE,,Water Management,20-00045065,1139803.40936597,1862848.56909107,41.779753198,-87.763015312,"(41.779753197964276, -87.76301531196577)"
06/15/2020 09:31:00 AM,Hyundai,Blue,BG93785,Illinois,3506,W,VAN BUREN,ST,3449,W,FIFTH AVE,,Water Management,20-00043182,1153158.66301782,1897803.75370967,41.875421278,-87.713127376,"(41.87542127787106, -87.71312737640064)"
06/04/2020 09:40:00 AM,Saturn,Blue,BN48640,Illinois,5054,N,WINCHESTER,,5051,N,WINCHESTER,,Forestry,20-00041128,1162500.31829197,1933719.18802365,41.973785206,-87.677820331,"(41.973785205629014, -87.67782033062656)"
06/15/2020 09:41:00 AM,Chevrolet,Tan,BB3V1D,Missouri,1930,S,CARPENTER,ST,1928,S,CARPENTER,,Other,20-00043186,1169549.79000043,1890805.95001021,41.855877972,-87.653149229,"(41.8558779720266, -87.65314922898503)"
06/21/2020 10:51:00 AM,Toyota,Green,BB80211,Illinois,6407,N,GREENVIEW,,6441,N,GREENVIEW,,Forestry,20-00044369,1165110.30992233,1942679.76310774,41.998318086,-87.667966762,"(41.998318086372564, -87.66796676201643)"
06/24/2020 07:34:00 AM,Honda,Black,BX83985,Illinois,4225,N,SPRINGFIELD,AVE,4343,N,PULASKI,,Other,20-00045044,1149625.91972868,1927863.7970317,41.957978168,-87.725315869,"(41.957978168088616, -87.72531586895806)"
06/26/2020 12:45:00 PM,Hyundai,Silver,S483811,Illinois,1446,S,PRAIRIE,AVE,1453,S,PRAIRIE,,Forestry,20-00045613,1178256.05998343,1893516.85142887,41.863123157,-87.621110715,"(41.86312315656247, -87.62111071509176)"
06/11/2020 01:00:00 PM,Chevrolet,Blue,AX28756,Illinois,1735,E,73RD,PL,1745,E,74TH,,CDOT Curb and Gutter,20-00042575,1189162.34642997,1856590.84986942,41.761540671,-87.582260185,"(41.7615406709252, -87.58226018496941)"
06/15/2020 09:30:00 AM,Toyota,Gray,BV25855,Illinois,5845,S,SACRAMENTO,AVE,5754,S,SACRAMENTO,,Water Management,20-00043150,1157379.62631339,1865728.68203281,41.787318685,-87.698499871,"(41.7873186848065, -87.69849987084048)"
06/04/2020 09:50:00 AM,Suzuki,Silver,AU94057,Illinois,1919,N,HOYNE,AVE,1920,N,DAMEN,,Forestry,20-00041117,1162048.20120106,1912934.96251125,41.916761615,-87.680065379,"(41.91676161466066, -87.68006537888132)"
06/26/2020 01:05:00 PM,Toyota,Black,1337780,Illinois,1458,S,PRAIRIE,AVE,1445,S,PRAIRIE,,Forestry,20-00045615,1178274.87589782,1893419.3618973,41.862855211,-87.621044614,"(41.86285521092542, -87.6210446136442)"
06/21/2020 12:26:00 PM,Mazda,Gray,S639502,Illinois,4725,S,HALSTED,ST,4641,S,HALSTED,,Accident,20-00044377,1171769.38732403,1873421.87703094,41.808125962,-87.64551317,"(41.80812596242332, -87.64551316965998)"
06/15/2020 10:15:00 AM,Toyota,White,2844TX,Illinois,4124,N,PULASKI,RD,4443,N,PULASKI,,Other,20-00043219,1148987.70342451,1927108.75422732,41.955918676,-87.727681812,"(41.955918675746666, -87.72768181216034)"
07/13/2020 10:16:00 AM,Toyota,Gray,BE91643,Illinois,2505,W,59TH,ST,5707,S,MAPLEWOOD,,CDOT Street Resurfacing,20-00048888,1160660.76481979,1865462.6547333,41.786521559,-87.68647663,"(41.786521558681784, -87.68647662978029)"
07/13/2020 10:35:00 AM,Volkswagen,White,BX74013,Illinois,2542,W,59TH,ST,5951,S,ROCKWELL,,CDOT Street Resurfacing,20-00048896,1160332.53177211,1865452.89350644,41.786501543,-87.687680378,"(41.78650154264141, -87.68768037803709)"
07/13/2020 09:55:00 AM,Nissan,Gray,Q192669,Illinois,4844,W,GRACE,ST,4638,W,GRACE,,Other,20-00048889,1143331.563025,1924822.70725,41.949753371,-87.748532666,"(41.94975337092277, -87.7485326656936)"
06/04/2020 09:53:00 AM,Saturn,Black,AW34643,Illinois,3427,W,31ST,STREET,3726,W,31ST STREET,,Other,20-00041127,1153910.35996734,1883854.26191504,41.837127333,-87.710738798,"(41.837127332530905, -87.71073879813714)"
06/08/2020 09:06:00 AM,Nissan,Black,Z489851,Illinois,8639,S,MUSKEGON,AVE,8855,S,ESCABANA,,Water Management,20-00041737,1196649.42382326,1848237.7707958,41.738436537,-87.555096815,"(41.73843653680347, -87.55509681541477)"
06/21/2020 02:33:00 PM,Jeep,Green,CA88923,Illinois,199,E,31ST,STREET,200,E,32ND STREET,,Broken Down,20-00044391,1176409.40332656,1899455.73010054,41.879461644,-87.627710331,"(41.879461644132896, -87.62771033096567)"
06/11/2020 11:47:00 AM,Nissan,Black,CC52212,Illinois,913,E,52ND,ST,5045,S,ELLIS,,Other,20-00042516,1183257.4806903,1870863.50999199,41.800845578,-87.603457787,"(41.80084557770373, -87.60345778653264)"
06/21/2020 04:44:00 PM,Nissan,Black,BU 87629,Illinois,474,E,WACKER,DR,340,E,LOWER  WACKER,,Broken Down,20-00044404,1179634.74932446,1902393.68648972,41.887450162,-87.61577732,"(41.88745016153318, -87.61577731976492)"
